date obs sim event_type event_count hydcase et eq
1990-02-02 0.76984907651715 0.692520982001111 10 16 1 0 0.202454696631974
1990-02-03 0.989382585751979 0.689395427043858 10 16 2 -1 0.349992469700924
1990-02-04 0.791962005277045 0.69467827573307 10 16 -1 -0.8 0.233915645908718
1990-02-05 0.72117783641161 0.679972204312345 10 16 -1 -0.6 0.117838822116513
1990-02-06 0.676040105540897 0.658044746558444 10 16 -1 -0.4 0.0515444667850463
1990-02-07 0.637855408970976 0.634729753099191 0 0 -1 -0.2 0.0350325799143192
1990-02-08 0.626684960422164 0.615184815957939 0 0 -2 0 0.018520693043592
1990-02-09 0.695531398416887 0.61532496661666 0 0 1 -0.142857142857013 0.0940601465212829
1990-02-10 0.657004749340369 0.722652406031065 0 0 1 -0.285714285714351 -0.116903465294331
1990-02-11 0.894889709762533 0.816424604331397 0 0 1 -0.428571428571494 -0.252128166755867
1990-02-12 0.984253298153034 1.58901141712164 0 0 1 -0.571428571428506 -0.99409938494576
1990-02-13 0.877564116094987 3.91513040102556 0 0 1 -0.714285714285649 -1.44722835954926
1990-02-14 10.348508707124 8.61521275379722 3 56 1 -0.857142857142987 0.0392314070946182
1990-02-15 31.9928485488127 10.3844442937649 3 56 2 -1 0.782896523776784
1990-02-16 22.9437593667546 13.9921146368021 3 56 -1 -0.899999999999982 0.791392308544648
1990-02-17 8.74178786279683 9.26575435874259 3 56 -1 -0.800000000000009 -0.143052627025736
1990-02-18 5.88830817941952 11.1802393557527 3 56 -1 -0.699999999999991 -0.64509907311794
1990-02-19 4.5171926121372 11.8576384729114 3 56 -1 -0.600000000000018 -0.724933136734876
1990-02-20 3.7587419525066 8.27000287043816 3 56 -1 -0.5 -0.664249104286265
1990-02-21 3.19372242744063 6.72414747951611 3 56 -1 -0.399999999999982 -0.633358216025544
1990-02-22 2.72057414248021 5.31685678019437 3 56 -1 -0.300000000000009 -0.59007519511629
1990-02-23 2.31228284960422 4.27707563260954 3 56 -1 -0.199999999999991 -0.559838664981071
1990-02-24 1.98549023746702 3.48364321664985 3 56 -1 -0.100000000000018 -0.541262532990982
1990-02-25 1.74452770448549 3.21652469962517 0 0 -2 0 -0.593421264375278
1990-02-26 1.82671029023747 4.17311139861546 0 0 1 0.25 -0.731599831086003
1990-02-27 5.14649920844327 4.98732744971119 10 17 1 0.5 0.116437990173093
1990-02-28 6.36305224274406 6.05211092751628 10 17 1 0.75 0.191025129164571
1990-03-01 9.27660158311346 5.26621800232373 10 17 2 1 0.420712522772039
1990-03-02 6.92761583113457 4.94618535324764 10 17 -1 0.916666666666427 0.269500130500284
1990-03-03 5.24327176781003 4.12535546965712 10 17 -1 0.833333333333141 0.144634777871886
