"date" "Qobs" "Qsim1" "Qsim2" "Qsim3" "Qsim4" "Qsim5"
"3820" 1980-03-16 0.990066490765172 0.656587149134682 0.596454326401803 0.616063655340682 0.598561416919596 0.64044874967301
"3821" 1980-03-17 0.965103957783641 0.641613237925113 0.57069969205381 0.594995495764425 0.578489193583956 0.61807797464258
"3822" 1980-03-18 0.956555145118734 0.625396351125395 0.543294725973639 0.57300101279022 0.557222962142447 0.592583608254115
"3823" 1980-03-19 0.959518733509235 0.616220644350962 0.530371539941557 0.557598354814958 0.545137332809073 0.572803635882013
"3824" 1980-03-20 0.95837889182058 0.607919941152542 0.522277811592265 0.559701352900905 0.547899991474901 0.57276358610335
"3825" 1980-03-21 0.97661635883905 0.602346850202149 0.509404640246974 0.554631942841178 0.545497096514579 0.561143908650045
"3826" 1980-03-22 0.984253298153034 0.594700240162916 0.492406643570767 0.541025044117159 0.530534593158492 0.544497188786026
"3827" 1980-03-23 0.937519788918206 0.583897831108086 0.47367749449971 0.5304891233132 0.518610249751856 0.532854817861691
"3828" 1980-03-24 0.885315039577837 0.571854235180168 0.458016945840282 0.515962590440883 0.503345581630148 0.511767404073482
"3829" 1980-03-25 0.897397361477573 0.649370977188155 0.564182180291902 0.570936403326103 0.594928019629661 0.55236690411642
"3830" 1980-03-26 0.908339841688654 0.667075569616317 0.623928694766247 0.771173715534681 0.746698686760968 0.76374851794774
"3831" 1980-03-27 1.98788390501319 0.744676990488517 0.685535799681017 0.85564988079891 0.991902468972542 0.858659116772146
"3832" 1980-03-28 3.3046290237467 0.831021731315873 0.755755014753564 1.09682352460435 0.946494360634726 1.16742435935508
"3833" 1980-03-29 3.42431240105541 0.916403977775694 0.831593934393591 1.10410857901409 1.00133175161077 1.06481980611042
"3834" 1980-03-30 3.21127598944591 1.09209779209901 1.11058584025341 1.33679153382293 1.19123103196047 1.15953626869301
"3835" 1980-03-31 2.8855092348285 1.2689663016263 1.43975961600219 2.04463258926087 1.77942015895958 2.02644181258644
"3836" 1980-04-01 4.81252559366755 1.48340333523587 1.7819636834683 1.97095504753564 1.85602300113422 1.98627546828705
"3837" 1980-04-02 4.9248 1.85728916498158 2.12827921455473 2.69135571159557 2.074872469363 2.60075979719941
"3838" 1980-04-03 4.45518522427441 2.19977952373882 2.66916084708556 2.77710015132712 2.20873808006826 2.38230608478384
