"date" "event_type" "event_count" "Qduration" "t2pd" "peak" "temp.cv" "Pmax.vol.ratio" "space_cv" "mean_RM_ant" "ant_sm" "space_cv_sm" "cov_SM_RM_ts_mean" "snow.cover.cov" "volumeP" "volumeR" "volumeM" "frozen.cover.cov"
"5103" 1993-09-19 15 40 11 6 0.729612664907652 0.757705647887372 0.253537067814828 0.320636124207954 0.0871817438016265 0.874700843262484 0.0541390027066566 0.0136153913606506 0 42.8906830710681 42.8906830710681 0 0
"5104" 1993-09-20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5105" 1993-09-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5106" 1993-09-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5107" 1993-09-23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5108" 1993-09-24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5109" 1993-09-25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5110" 1993-09-26 15 41 2 1 0.487282321899736 0.807128591877344 0.533891693492396 0.199238705318999 0.0969814688237282 0.884545380320587 0.0503547957929044 0.0137478274827034 0 13.120065629059 13.120065629059 0 0
"5111" 1993-09-27 15 41 2 1 0.487282321899736 0.807128591877344 0.533891693492396 0.199238705318999 0.0969814688237282 0.884545380320587 0.0503547957929044 0.0137478274827034 0 13.120065629059 13.120065629059 0 0
"5112" 1993-09-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5113" 1993-09-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5114" 1993-09-30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5115" 1993-10-01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5116" 1993-10-02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5117" 1993-10-03 13 25 5 1 1.8849562005277 1.32101338738193 0.744135698107039 0.147629659640692 0.17772086287103 0.895349873125081 0.0521713310323381 0.0152329999086105 0 42.2110554082424 42.2110554082424 0 0
"5118" 1993-10-04 13 25 5 1 1.8849562005277 1.32101338738193 0.744135698107039 0.147629659640692 0.17772086287103 0.895349873125081 0.0521713310323381 0.0152329999086105 0 42.2110554082424 42.2110554082424 0 0
"5119" 1993-10-05 13 25 5 1 1.8849562005277 1.32101338738193 0.744135698107039 0.147629659640692 0.17772086287103 0.895349873125081 0.0521713310323381 0.0152329999086105 0 42.2110554082424 42.2110554082424 0 0
"5120" 1993-10-06 13 25 5 1 1.8849562005277 1.32101338738193 0.744135698107039 0.147629659640692 0.17772086287103 0.895349873125081 0.0521713310323381 0.0152329999086105 0 42.2110554082424 42.2110554082424 0 0
"5121" 1993-10-07 13 25 5 1 1.8849562005277 1.32101338738193 0.744135698107039 0.147629659640692 0.17772086287103 0.895349873125081 0.0521713310323381 0.0152329999086105 0 42.2110554082424 42.2110554082424 0 0
"5122" 1993-10-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5123" 1993-10-09 12 19 2 1 1.02904907651715 1.35383947760677 0.978654537626899 0.199559627162408 -0.0269574196207314 0.937986018915604 0.0339438103905726 0.00167040910005594 0 10.3268300971839 10.3268300971839 0 0
"5124" 1993-10-10 12 19 2 1 1.02904907651715 1.35383947760677 0.978654537626899 0.199559627162408 -0.0269574196207314 0.937986018915604 0.0339438103905726 0.00167040910005594 0 10.3268300971839 10.3268300971839 0 0
"5125" 1993-10-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5126" 1993-10-12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5127" 1993-10-13 14 52 2 1 1.04762849604222 0.961161613488032 0.608598096902422 0.337917119054767 0.0806191957295526 0.940614426016493 0.0333048092937206 0.011344492781424 0 13.9427497671561 13.9427497671561 0 0
"5128" 1993-10-14 14 52 2 1 1.04762849604222 0.961161613488032 0.608598096902422 0.337917119054767 0.0806191957295526 0.940614426016493 0.0333048092937206 0.011344492781424 0 13.9427497671561 13.9427497671561 0 0
"5129" 1993-10-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5130" 1993-10-16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5131" 1993-10-17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5132" 1993-10-18 15 42 2 1 1.12502374670185 0.803989609855234 0.48962580586321 0.308436403125592 0.0164011961940626 0.944556819442709 0.0337997320644197 0.0102666805586206 0 14.1025107074066 14.1025107074066 0 0
"5133" 1993-10-19 15 42 2 1 1.12502374670185 0.803989609855234 0.48962580586321 0.308436403125592 0.0164011961940626 0.944556819442709 0.0337997320644197 0.0102666805586206 0 14.1025107074066 14.1025107074066 0 0
"5134" 1993-10-20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5135" 1993-10-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5136" 1993-10-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5137" 1993-10-23 3 68 12 3 1.47723482849604 0.788574987396765 0.39878529661006 0.159805480883339 0.0164869727859047 0.950072808001475 0.0316768652295403 0.00254968693626812 0.0524111127614289 20.7859822978691 19.7220720927691 1.06391020510001 0
"5138" 1993-10-24 3 68 12 3 1.47723482849604 0.788574987396765 0.39878529661006 0.159805480883339 0.0164869727859047 0.950072808001475 0.0316768652295403 0.00254968693626812 0.0524111127614289 20.7859822978691 19.7220720927691 1.06391020510001 0
"5139" 1993-10-25 3 68 12 3 1.47723482849604 0.788574987396765 0.39878529661006 0.159805480883339 0.0164869727859047 0.950072808001475 0.0316768652295403 0.00254968693626812 0.0524111127614289 20.7859822978691 19.7220720927691 1.06391020510001 0
"5140" 1993-10-26 3 68 12 3 1.47723482849604 0.788574987396765 0.39878529661006 0.159805480883339 0.0164869727859047 0.950072808001475 0.0316768652295403 0.00254968693626812 0.0524111127614289 20.7859822978691 19.7220720927691 1.06391020510001 0
"5141" 1993-10-27 3 68 12 3 1.47723482849604 0.788574987396765 0.39878529661006 0.159805480883339 0.0164869727859047 0.950072808001475 0.0316768652295403 0.00254968693626812 0.0524111127614289 20.7859822978691 19.7220720927691 1.06391020510001 0
"5142" 1993-10-28 3 68 12 3 1.47723482849604 0.788574987396765 0.39878529661006 0.159805480883339 0.0164869727859047 0.950072808001475 0.0316768652295403 0.00254968693626812 0.0524111127614289 20.7859822978691 19.7220720927691 1.06391020510001 0
"5143" 1993-10-29 3 68 12 3 1.47723482849604 0.788574987396765 0.39878529661006 0.159805480883339 0.0164869727859047 0.950072808001475 0.0316768652295403 0.00254968693626812 0.0524111127614289 20.7859822978691 19.7220720927691 1.06391020510001 0
"5144" 1993-10-30 3 68 12 3 1.47723482849604 0.788574987396765 0.39878529661006 0.159805480883339 0.0164869727859047 0.950072808001475 0.0316768652295403 0.00254968693626812 0.0524111127614289 20.7859822978691 19.7220720927691 1.06391020510001 0
"5145" 1993-10-31 3 68 12 3 1.47723482849604 0.788574987396765 0.39878529661006 0.159805480883339 0.0164869727859047 0.950072808001475 0.0316768652295403 0.00254968693626812 0.0524111127614289 20.7859822978691 19.7220720927691 1.06391020510001 0
"5146" 1993-11-01 3 68 12 3 1.47723482849604 0.788574987396765 0.39878529661006 0.159805480883339 0.0164869727859047 0.950072808001475 0.0316768652295403 0.00254968693626812 0.0524111127614289 20.7859822978691 19.7220720927691 1.06391020510001 0
"5147" 1993-11-02 3 68 12 3 1.47723482849604 0.788574987396765 0.39878529661006 0.159805480883339 0.0164869727859047 0.950072808001475 0.0316768652295403 0.00254968693626812 0.0524111127614289 20.7859822978691 19.7220720927691 1.06391020510001 0
"5148" 1993-11-03 3 68 12 3 1.47723482849604 0.788574987396765 0.39878529661006 0.159805480883339 0.0164869727859047 0.950072808001475 0.0316768652295403 0.00254968693626812 0.0524111127614289 20.7859822978691 19.7220720927691 1.06391020510001 0
"5149" 1993-11-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5150" 1993-11-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5151" 1993-11-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5152" 1993-11-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5153" 1993-11-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5154" 1993-11-09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5155" 1993-11-10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5156" 1993-11-11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5157" 1993-11-12 5 5 2 1 0.765061741424802 1.29704911849696 0.826054228566665 0.723560920109236 0.596496318026039 0.956373775099701 0.0257782332561225 0.0161433564659335 0 7.49490411557226 7.49490411557226 0 0
"5158" 1993-11-13 5 5 2 1 0.765061741424802 1.29704911849696 0.826054228566665 0.723560920109236 0.596496318026039 0.956373775099701 0.0257782332561225 0.0161433564659335 0 7.49490411557226 7.49490411557226 0 0
"5159" 1993-11-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5160" 1993-11-15 8 17 5 2 0.879501846965699 0.897480688925318 0.637122673724354 0.663308604015788 0.255369663525431 0.961456038039718 0.026915018061991 0.00929521151176419 0.572140285751849 16.4450747023538 15.918490761682 0.526583940671802 0
"5161" 1993-11-16 8 17 5 2 0.879501846965699 0.897480688925318 0.637122673724354 0.663308604015788 0.255369663525431 0.961456038039718 0.026915018061991 0.00929521151176419 0.572140285751849 16.4450747023538 15.918490761682 0.526583940671802 0
"5162" 1993-11-17 8 17 5 2 0.879501846965699 0.897480688925318 0.637122673724354 0.663308604015788 0.255369663525431 0.961456038039718 0.026915018061991 0.00929521151176419 0.572140285751849 16.4450747023538 15.918490761682 0.526583940671802 0
"5163" 1993-11-18 8 17 5 2 0.879501846965699 0.897480688925318 0.637122673724354 0.663308604015788 0.255369663525431 0.961456038039718 0.026915018061991 0.00929521151176419 0.572140285751849 16.4450747023538 15.918490761682 0.526583940671802 0
"5164" 1993-11-19 8 17 5 2 0.879501846965699 0.897480688925318 0.637122673724354 0.663308604015788 0.255369663525431 0.961456038039718 0.026915018061991 0.00929521151176419 0.572140285751849 16.4450747023538 15.918490761682 0.526583940671802 0
"5165" 1993-11-20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5166" 1993-11-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5167" 1993-11-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5168" 1993-11-23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5169" 1993-11-24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5170" 1993-11-25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5171" 1993-11-26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5172" 1993-11-27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5173" 1993-11-28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5174" 1993-11-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5175" 1993-11-30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5176" 1993-12-01 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5177" 1993-12-02 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5178" 1993-12-03 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5179" 1993-12-04 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5180" 1993-12-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5181" 1993-12-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5182" 1993-12-07 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5183" 1993-12-08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5184" 1993-12-09 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5185" 1993-12-10 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5186" 1993-12-11 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5187" 1993-12-12 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5188" 1993-12-13 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5189" 1993-12-14 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5190" 1993-12-15 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5191" 1993-12-16 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5192" 1993-12-17 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5193" 1993-12-18 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5194" 1993-12-19 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5195" 1993-12-20 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5196" 1993-12-21 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5197" 1993-12-22 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5198" 1993-12-23 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5199" 1993-12-24 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5200" 1993-12-25 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5201" 1993-12-26 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5202" 1993-12-27 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5203" 1993-12-28 3 69 20 12 17.0408612137203 0.722599449409101 0.159708299734914 0.410101321342008 0.230076871201365 0.962516356181343 0.0272728049337491 0.00596284383673061 0.518716519823693 239.629090402858 214.079547040012 25.549543362846 0
"5204" 1993-12-29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"5205" 1993-12-30 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
"5206" 1993-12-31 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
"5207" 1994-01-01 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
"5208" 1994-01-02 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
"5209" 1994-01-03 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
"5210" 1994-01-04 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
"5211" 1994-01-05 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
"5212" 1994-01-06 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
"5213" 1994-01-07 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
"5214" 1994-01-08 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
"5215" 1994-01-09 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
"5216" 1994-01-10 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
"5217" 1994-01-11 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
"5218" 1994-01-12 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
"5219" 1994-01-13 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
"5220" 1994-01-14 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
"5221" 1994-01-15 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
"5222" 1994-01-16 3 70 24 3 9.03780474934037 0.851260116968293 0.317862023645735 0.378155977440645 0.0811790001396783 1 0.011860935179442 0.00118879922409091 0.354100666494047 95.5195983321904 70.0649911087623 25.4546072234281 0
