date obs sim event_type event_count hydcase et eq
1992-02-11 1.10701424802111 0.864296875370258 3 61 1 -2.46153846153846 0.232579834344347
1992-02-12 3.17263535620053 0.949679312894221 3 61 1 -2.76923076923104 0.710116979957667
1992-02-13 3.14049182058048 1.05913434875805 3 61 1 -3.07692307692299 0.645944717905895
1992-02-14 2.75089393139842 1.20226881283259 3 61 1 -3.38461538461539 0.410341801452138
1992-02-15 2.28800422163588 1.39025434622038 3 61 1 -3.69230769230806 0.291856017751243
1992-02-16 3.60862480211082 1.58356565694074 3 61 2 -4 0.599115832210099
1992-02-17 2.76890343007916 1.75427037482371 3 61 -1 -3.84 0.395846458212001
1992-02-18 2.2711345646438 1.87767748397709 3 61 -1 -3.68 0.209671102626925
1992-02-19 1.85509234828496 1.94155185181878 3 61 -1 -3.52 0.0454737707157351
1992-02-20 1.58973720316623 1.94499425155376 3 61 -1 -3.36 -0.0601006240281551
1992-02-21 1.44303957783641 1.89753839015781 3 61 -1 -3.2 -0.153739479718362
1992-02-22 1.29018680738786 1.82449574645161 3 61 -1 -3.04 -0.239544501171616
1992-02-23 1.16332242744063 1.74854680519424 3 61 -1 -2.88 -0.292987687967466
1992-02-24 1.14257730870712 1.68680652851819 0 0 -1 -2.72 -0.324632627939439
1992-02-25 1.16890765171504 1.64404078217387 0 0 -1 -2.56 -0.308563370624189
1992-02-26 1.10712823218997 1.61276551365438 0 0 -1 -2.4 -0.291265104907357
1992-02-27 1.14554089709763 1.58241941602735 0 0 -1 -2.24 -0.273465198494099
1992-02-28 1.1475926121372 1.55011053513046 0 0 -1 -2.08 -0.25920175724869
1992-02-29 1.11123166226913 1.51377112499139 0 0 -1 -1.92 -0.243660054701326
1992-03-01 1.11225751978892 1.47569222258944 0 0 -1 -1.76 -0.226840090852009
1992-03-02 1.1542036939314 1.43462487991876 0 0 -1 -1.6 -0.0345913555475949
1992-03-03 1.66382691292876 1.39033780426056 3 62 -1 -1.44 0.0832765418746168
1992-03-04 1.36233878627968 1.34733440010921 3 62 -1 -1.28 0.0576842904425908
1992-03-05 1.32415408970976 1.30474825216517 3 62 -1 -1.12 0.0602299696617226
1992-03-06 1.30603060686016 1.26042271124612 3 62 -1 -0.96 0.0804012524355182
1992-03-07 1.39231662269129 1.21397737570372 3 62 -1 -0.8 0.133969240037889
1992-03-08 1.26476833773087 1.16594229906406 3 62 -1 -0.64 0.128429484514458
1992-03-09 1.20846015831135 1.11747320018132 0 0 -1 -0.48 0.101443954926844
1992-03-10 1.16423430079156 1.06996050824908 0 0 -1 -0.32 0.112408098653859
1992-03-11 1.18133192612137 1.02927062433576 0 0 -1 -0.16 0.112335738175474
1992-03-12 1.13117889182058 1.01967903015925 0 0 -2 0 0.103679429981778
1992-03-13 1.39220263852243 1.04842400875854 8 12 1 -0.75 0.200698781911208
1992-03-14 4.24078100263852 1.16822017892272 8 12 1 -1.5 0.884056266871485
1992-03-15 5.42131503957784 1.40966709600615 8 12 1 -2.25 0.568703347717993
1992-03-16 8.30306279683377 1.87215027893607 8 12 2 -3 0.601101431281187
1992-03-17 6.00924538258575 2.79571819189899 8 12 -1 -2.16666666666652 0.348137266753585
1992-03-18 4.4097055408971 3.69600025649853 8 12 -1 -1.33333333333303 0.103944462286695
1992-03-19 3.52370659630607 4.46547086660595 8 12 -1 -0.5 -0.0712149560048558
1992-03-20 2.96928759894459 3.18894246703364 8 12 -1 0.33333333333303 -0.193709286263529
1992-03-21 2.49112401055409 3.5186938734561 8 12 -1 1.16666666666652 -0.296224834150694
1992-03-22 2.44598627968338 3.32704360176189 8 12 -2 2 -0.263696746044257
1992-03-23 5.87759366754617 3.67500433672913 8 12 1 0 0.461149800259838
1992-03-24 5.96695725593668 4.52285992385757 8 12 2 -2 0.239798133220773
1992-03-25 4.78277572559367 4.26599025803712 8 12 -1 -1.66666666666667 0.162336091804481
1992-03-26 3.96334353562005 4.68928388907463 8 12 -1 -1.33333333333333 0.0483252767101101
1992-03-27 3.3574036939314 3.82245768555336 8 12 -1 -1 -0.113375453800916
1992-03-28 2.85359366754617 3.7609256009894 8 12 -1 -0.666666666666667 -0.182320452300856
1992-03-29 2.51346490765171 3.30413456526134 8 12 -1 -0.333333333333333 -0.249809103193017
1992-03-30 2.23842110817942 3.11841940617893 8 12 -1 0 -0.328551240471238
1992-03-31 2.13583535620053 2.92964968247286 0 0 -1 0.333333333333333 -0.327449199720551
1992-04-01 2.12021952506596 2.75986795159687 0 0 -1 0.666666666666667 -0.309004099004495
1992-04-02 2.00691926121372 3.12287318149238 0 0 -2 1 -0.315914538144109
1992-04-03 2.17709762532982 3.87626304816388 3 63 1 0.666666666666262 -0.360090059659084
1992-04-04 5.04528126649076 4.22085309613104 3 63 1 0.333333333333738 0.167983847992114
1992-04-05 5.23882638522427 4.5905415920391 3 63 2 0 0.131907726861938
1992-04-06 4.49143218997362 4.28706874552074 3 63 -1 0 0.0464936544145556
1992-04-07 3.93017414248021 4.10707350090356 3 63 -1 0 -0.0286019076897365
1992-04-08 3.44688126649076 3.78528334964929 3 63 -1 0 -0.0870014135908512
1992-04-09 3.12316622691293 3.51791380395757 3 63 -1 0 -0.115505529016761
1992-04-10 2.86191451187335 3.21119198317099 3 63 -1 0 -0.118178396985232
1992-04-11 2.60408232189974 2.9413321794256 3 63 -1 0 -0.122335069219021
1992-04-12 2.35890237467018 2.68913231064346 3 63 -1 0 -0.128463425245456
1992-04-13 2.17971926121372 2.46579559502792 3 63 -1 0 -0.12339811030469
1992-04-14 2.01581002638522 2.27076694829113 3 63 -1 0 -0.108154123010779
1992-04-15 1.93989656992084 2.10453931263467 3 63 -1 0 -0.0668622190045806
1992-04-16 1.98115883905013 1.96648051892389 3 63 -1 0 0.00128741944893111
1992-04-17 1.81622374670185 1.85433609328606 3 63 -1 0 -0.024630423143594
1992-04-18 1.65812770448549 1.76215616253047 3 63 -1 0 -0.0363869187535172
1992-04-19 1.62963166226913 1.67926776446943 3 63 -1 0 -0.0275947639137179
1992-04-20 1.62598416886544 1.60301449627673 3 63 -1 0 0.0115581199178879
1992-04-21 1.53502480211082 1.53181981453895 3 63 -1 0 0.00696877294671477
1992-04-22 1.47404327176781 1.46409278918897 3 63 -1 0 0.00845674051679848
1992-04-23 1.4226364116095 1.39912269160698 3 63 -1 0 0.0165263795169938
1992-04-24 1.38399577836412 1.33669603302817 3 63 -1 0 0.0260751814489475
1992-04-25 1.26043693931398 1.27758056318388 0 0 -1 0 -0.0105937940076422
1992-04-26 1.15693931398417 1.22183998027655 0 0 -1 0 -0.0238382656807447
1992-04-27 1.17426490765172 1.17159990484051 0 0 -1 0 0.00471644018317883
1992-04-28 1.22658364116095 1.12655416366343 0 0 -1 0 0.0854887496978283
1992-04-29 1.28266385224274 1.0847341645068 0 0 -1 0 0.104341161856864
